Total Length of Fwd Packets,Bwd Packet Length Max,Bwd Packet Length Std,Flow Bytes/s,Label
1648.0,1418.0,542.8682731,68430,0
90.0,86.0,0.0,17296,0
64.0,48.0,0.0,41226,0
64.0,101.0,0.0,57923,0
90.0,98.0,0.0,5810,0
90.0,86.0,0.0,10000,0
66.0,49.0,0.0,5670,0
62.0,69.0,0.0,36520,0
66.0,65.0,0.0,22781,0
62.0,53.0,0.0,13590,0
437.0,859.0,429.5,35446,0
724.0,1540.0,685.9944868,21906,0
1614.0,1460.0,693.218624,35953,0
730.0,1468.0,703.0648461000002,22397,0
1825.0,1460.0,597.1851565000002,16142,0
374.0,1418.0,656.9043817,71203,0
1873.0,2896.0,852.5975725,21459,0
2147.0,4344.0,1147.54643,28705,0
2153.0,2896.0,1017.500244,28631,0
2156.0,4344.0,1145.91949,29085,0
2159.0,4344.0,1128.59362,29706,0
881.0,1448.0,562.0340292000002,25584,0
864.0,1768.0,779.6147197,13151,0
864.0,1768.0,745.4542538,79706,0
726.0,2043.0,710.823436,75955,0
1250.0,1418.0,516.185928,58127,0
1059.0,1495.0,486.76137860000006,42722,0
2601.0,1418.0,562.0571831,78401,0
1059.0,1448.0,341.9933732,34348,0
1059.0,889.0,223.1528624,22491,0
1059.0,1448.0,439.77011039999985,40972,0
2577.0,1418.0,520.0311507,64318,0
1552.0,1418.0,603.0968688999999,76375,0
1059.0,1695.0,596.8788674,54687,0
435.0,746.0,199.3768865,402,0
92.0,133.0,0.0,16539,0
64.0,48.0,0.0,79836,0
60.0,172.0,0.0,29989,0
92.0,174.0,0.0,58310,0
72.0,73.0,0.0,81427,0
64.0,60.0,0.0,1277,0
90.0,82.0,0.0,54103,0
76.0,102.0,0.0,59769,0
84.0,107.0,0.0,62129,0
62.0,47.0,0.0,74406,0
84.0,58.0,0.0,48612,0
70.0,77.0,0.0,78383,0
90.0,126.0,0.0,48573,0
76.0,150.0,0.0,56634,0
70.0,63.0,0.0,3842,0
72.0,57.0,0.0,43976,0
76.0,210.0,0.0,43588,0
76.0,103.0,0.0,7422,0
70.0,51.0,0.0,79054,0
60.0,132.0,0.0,13054,0
70.0,93.0,0.0,3550,0
74.0,135.0,0.0,22360,0
62.0,59.0,0.0,80625,0
64.0,48.0,0.0,6808,0
64.0,48.0,0.0,76127,0
437.0,859.0,429.5,35686,0
3084.0,1460.0,570.5894516,31450,0
1257.0,1514.0,658.872741,12939,0
709.0,2519.0,742.5946772000002,65628,0
1039.0,1448.0,564.145396,29073,0
491.0,1460.0,503.892956,58775,0
491.0,1460.0,503.892956,58774,0
2258.0,1597.0,537.2987818,12603,0
1147.0,1448.0,426.2025969,44184,0
836.0,1418.0,515.0580778,52401,0
1291.0,563.0,144.1747637,20759,0
1351.0,1448.0,611.3755838999998,65908,0
933.0,1418.0,521.1388233,54646,0
2690.0,439.0,141.61577519999997,37174,0
2689.0,2796.0,820.093622,30258,0
78.0,76.0,0.0,32568,0
70.0,51.0,0.0,78211,0
94.0,103.0,0.0,19820,0
92.0,85.0,0.0,42960,0
68.0,66.0,0.0,48268,0
76.0,102.0,0.0,59608,0
56.0,88.0,0.0,53293,0
82.0,106.0,0.0,54100,0
68.0,91.0,0.0,2667,0
76.0,86.0,0.0,49094,0
92.0,85.0,0.0,39770,0
76.0,54.0,0.0,70882,0
92.0,129.0,0.0,65519,0
100.0,66.0,0.0,53242,0
82.0,57.0,0.0,9841,0
62.0,47.0,0.0,74958,0
68.0,79.0,0.0,1103,0
62.0,95.0,0.0,55785,0
68.0,79.0,0.0,13885,0
82.0,57.0,0.0,46312,0
76.0,86.0,0.0,48629,0
56.0,60.0,0.0,43706,0
100.0,111.0,0.0,48442,0
76.0,98.0,0.0,12124,0
78.0,60.0,0.0,48527,0
94.0,103.0,0.0,21923,0
68.0,107.0,0.0,51950,0
94.0,115.0,0.0,24581,0
149.0,6.0,0.0,29871,0
720.0,2896.0,888.7184482999999,24897,0
74.0,165.0,0.0,51991,0
74.0,121.0,0.0,11897,0
1803.0,1535.0,662.7745262999998,51091,0
74.0,65.0,0.0,48538,0
74.0,53.0,0.0,44031,0
12.0,6.0,0.0,21364,0
12.0,6.0,0.0,81448,0
1396.0,2860.0,599.3649142,36091,0
128.0,102.0,0.0,40633,0
31.0,6.0,0.0,69765,0
31.0,6.0,0.0,80073,0
31.0,6.0,0.0,67403,0
31.0,6.0,0.0,79622,0
31.0,6.0,0.0,67448,0
31.0,6.0,0.0,79739,0
31.0,6.0,0.0,75082,0
31.0,6.0,0.0,67443,0
31.0,6.0,0.0,53602,0
31.0,6.0,0.0,6555,0
31.0,6.0,0.0,67929,0
31.0,6.0,0.0,80651,0
31.0,6.0,0.0,51771,0
31.0,6.0,0.0,49137,0
31.0,6.0,0.0,68757,0
31.0,6.0,0.0,68757,0
31.0,6.0,0.0,20920,0
31.0,6.0,0.0,23874,0
31.0,6.0,0.0,64923,0
31.0,6.0,0.0,48240,0
31.0,6.0,0.0,22244,0
31.0,6.0,0.0,17881,0
31.0,6.0,0.0,72974,0
703.0,1448.0,569.9183195,35033,0
31.0,6.0,0.0,48240,0
31.0,6.0,0.0,69664,0
31.0,6.0,0.0,17648,0
31.0,6.0,0.0,42475,0
31.0,6.0,0.0,66197,0
31.0,6.0,0.0,20419,0
31.0,6.0,0.0,69664,0
703.0,1953.0,712.4845417,47521,0
31.0,6.0,0.0,59243,0
25501.0,1418.0,423.3750308000001,37631,0
82.0,88.0,0.0,55191,0
82.0,316.0,0.0,13813,0
510.0,2836.0,1132.991865,49711,0
38.0,6.0,0.0,8538,0
437.0,746.0,199.3768865,448,0
74.0,89.0,0.0,71490,0
94.0,98.0,0.0,59468,0
74.0,77.0,0.0,4139,0
94.0,110.0,0.0,19593,0
94.0,98.0,0.0,19155,0
94.0,98.0,0.0,15433,0
94.0,110.0,0.0,7232,0
94.0,110.0,0.0,62230,0
94.0,110.0,0.0,15854,0
94.0,98.0,0.0,18644,0
196.0,164.0,0.0,70030,0
1283.0,1460.0,666.5885538,58751,0
184.0,150.0,0.0,53372,0
208.0,157.0,0.0,43056,0
207.0,1633.0,814.504911,12091,0
210.0,1596.0,796.0050251,1561,0
231.0,1663.0,839.1991419999998,72697,0
215.0,1702.0,980.9226949,39290,0
96.0,48.0,0.0,31980,0
7978.0,420.0,138.0916553,2985,0
2664.0,976.0,312.6752498,70425,0
43.0,6.0,0.0,22395,0
2728.0,976.0,319.1214275,65570,0
43.0,6.0,0.0,64485,0
65.0,6.0,0.0,295,0
1942.0,307.0,103.9689514,43725,0
49.0,6.0,0.0,11690,0
43.0,6.0,0.0,29899,0
43.0,6.0,0.0,80908,0
43.0,6.0,0.0,27995,0
43.0,6.0,0.0,59766,0
43.0,6.0,0.0,50904,0
43.0,6.0,0.0,74481,0
43.0,6.0,0.0,3434,0
43.0,6.0,0.0,32846,0
43.0,6.0,0.0,34675,0
43.0,6.0,0.0,67314,0
43.0,6.0,0.0,62327,0
43.0,6.0,0.0,35575,0
43.0,6.0,0.0,75313,0
65.0,6.0,0.0,59556,0
65.0,6.0,0.0,78558,0
43.0,6.0,0.0,5450,0
71.0,6.0,0.0,54386,0
19237.0,319.0,0.0,32470,0
180.0,61.0,0.0,54200,0
90.0,61.0,0.0,10238,0
129.0,41.0,0.0,44178,0
129.0,41.0,0.0,52999,0
117.0,41.0,0.0,42556,0
72.0,6.0,0.0,22049,0
2664.0,976.0,312.6752498,69470,0
117.0,41.0,0.0,50976,0
239.0,301.0,148.52693359999995,8271,0
3300.0,1460.0,602.7207295,11525,0
206.0,491.0,281.7629027,54480,0
176.0,1619.0,933.0028582,16620,0
199.0,1629.0,938.7763312,16658,0
196.0,155.0,0.0,43522,0
102.0,161.0,0.0,21648,0
200.0,165.0,0.0,45553,0
188.0,152.0,0.0,50561,0
2728.0,976.0,319.0798472,69688,0
703.0,1448.0,569.9183195,42122,0
703.0,1448.0,569.9183195,42037,0
129.0,41.0,0.0,44182,0
146.0,1486.0,741.0053981000002,18796,0
8066.0,420.0,126.3489294,4060,0
18.0,6.0,0.0,3830,0
18.0,6.0,0.0,38856,0
1362.0,1418.0,408.5082796,37205,0
64.0,98.0,0.0,55154,0
64.0,102.0,0.0,1522,0
31.0,6.0,0.0,53929,0
31.0,6.0,0.0,65571,0
31.0,6.0,0.0,59243,0
31.0,6.0,0.0,10787,0
31.0,6.0,0.0,59843,0
31.0,6.0,0.0,45324,0
84.0,207.0,0.0,42823,0
84.0,159.0,0.0,48946,0
358.0,1525.0,805.6076588999998,65115,0
367.0,2004.0,925.5355207,69737,0
367.0,3452.0,1687.388811,69738,0
367.0,1448.0,674.5504182,69735,0
367.0,1448.0,674.5504182,69736,0
367.0,1448.0,674.5504182,69733,0
367.0,1448.0,674.5504182,69734,0
439.0,796.0,300.8597205,44057,0
1297.0,1525.0,695.9102642000001,21847,0
439.0,796.0,212.7399486,579,0
70.0,132.0,0.0,11179,0
70.0,83.0,0.0,80398,0
102.0,91.0,0.0,45985,0
102.0,219.0,0.0,63352,0
7506.0,260.0,106.6869498,65542,0
18467.0,6.0,3.098386677,71449,0
200.0,51.0,14.20387271,53325,0
6.0,6.0,0.0,23533,0
6.0,6.0,0.0,25110,0
6.0,6.0,0.0,42919,0
135.0,46.0,28.28427125,48158,0
135.0,46.0,28.28427125,48154,0
135.0,46.0,0.0,35316,0
135.0,46.0,0.0,35323,0
135.0,46.0,0.0,35322,0
135.0,46.0,0.0,40914,0
135.0,46.0,0.0,40915,0
135.0,46.0,0.0,40913,0
135.0,46.0,0.0,40912,0
135.0,46.0,0.0,40911,0
135.0,46.0,0.0,40909,0
135.0,46.0,0.0,40907,0
135.0,46.0,0.0,40908,0
135.0,46.0,0.0,40906,0
43.0,6.0,0.0,66956,0
43.0,6.0,0.0,32189,0
5772.0,2636.0,753.6503042,37591,0
898.0,240.0,94.28831165,9654,0
2000.0,680.0,327.6160354,32370,0
5118.0,284.0,109.6826591,27968,0
412.0,163.0,0.0,56372,0
414.0,163.0,0.0,51486,0
4110.0,212.0,90.23000912,19781,0
500.0,163.0,0.0,55776,0
6.0,6.0,0.0,38782,0
703.0,1448.0,587.483144,33989,0
703.0,1448.0,569.9183195,36932,0
2634.0,976.0,313.5536377,66078,0
2698.0,976.0,312.1874708,62901,0
6.0,6.0,0.0,42300,0
6.0,6.0,0.0,40234,0
18467.0,6.0,3.098386677,60690,0
200.0,52.0,14.39189587,51430,0
6.0,6.0,0.0,24833,0
6.0,6.0,0.0,22661,0
6.0,6.0,0.0,29155,0
6.0,6.0,0.0,35175,0
6.0,6.0,0.0,61541,0
6.0,6.0,0.0,37223,0
6.0,6.0,0.0,36483,0
117.0,41.0,0.0,49381,0
117.0,41.0,0.0,41057,0
76.0,6.0,0.0,36940,0
6.0,6.0,0.0,41322,0
18.0,6.0,0.0,66696,0
96.0,48.0,0.0,11227,0
12.0,6.0,0.0,45279,0
1380.0,1430.0,409.2062217,40784,0
64.0,102.0,0.0,78121,0
2622.0,976.0,317.15635469999995,70437,0
2686.0,976.0,324.0117875,69318,0
6.0,6.0,0.0,27727,0
6.0,6.0,0.0,39650,0
1396.0,1430.0,409.2062217,41336,0
64.0,102.0,0.0,8842,0
19858.0,319.0,0.0,33188,0
90.0,61.0,0.0,8809,0
180.0,61.0,0.0,49875,0
123.0,46.0,0.0,45803,0
851.0,1448.0,569.9183195,30398,0
851.0,1448.0,569.9183195,15671,0
1392.0,1418.0,408.5082796,36937,0
64.0,98.0,0.0,75173,0
64.0,102.0,0.0,80285,0
104.0,89.0,0.0,20350,0
2664.0,976.0,320.4037958,68230,0
2728.0,976.0,319.0798472,65766,0
1428.0,579.0,175.0569749,27313,0
66.0,158.0,0.0,63125,0
66.0,158.0,0.0,63262,0
2664.0,976.0,312.6752498,68961,0
2728.0,976.0,319.1214275,66354,0
3150.0,1576.0,813.8429005,56651,0
3150.0,1576.0,769.0092575,48903,0
6064.0,3069.0,831.7973082000002,36658,0
7500.0,3069.0,592.0731025,22692,0
64.0,48.0,0.0,70439,0
102.0,112.0,0.0,28123,0
64.0,79.0,0.0,11239,0
102.0,112.0,0.0,16146,0
88.0,94.0,0.0,11604,0
64.0,79.0,0.0,78318,0
88.0,94.0,0.0,19373,0
88.0,94.0,0.0,9100,0
88.0,94.0,0.0,12581,0
64.0,48.0,0.0,3767,0
102.0,112.0,0.0,17443,0
64.0,48.0,0.0,67665,0
500.0,1430.0,0.0,55888,0
64.0,79.0,0.0,16801,0
88.0,94.0,0.0,14568,0
88.0,94.0,0.0,13142,0
64.0,79.0,0.0,1736,0
88.0,94.0,0.0,11728,0
64.0,48.0,0.0,69286,0
102.0,112.0,0.0,22195,0
64.0,48.0,0.0,76909,0
64.0,48.0,0.0,51435,0
88.0,94.0,0.0,8782,0
102.0,112.0,0.0,11761,0
88.0,94.0,0.0,18483,0
64.0,79.0,0.0,13251,0
88.0,94.0,0.0,19554,0
352.0,179.0,0.0,21457,0
64.0,48.0,0.0,69286,0
352.0,179.0,0.0,17436,0
88.0,94.0,0.0,18685,0
64.0,79.0,0.0,81082,0
102.0,112.0,0.0,21246,0
64.0,79.0,0.0,63341,0
500.0,1430.0,0.0,50436,0
64.0,79.0,0.0,16063,0
88.0,94.0,0.0,5122,0
64.0,48.0,0.0,73539,0
703.0,1448.0,587.483144,58946,0
703.0,1448.0,587.483144,66832,0
96.0,48.0,0.0,80312,0
19897.0,0.0,0.0,19010,0
176.0,51.0,15.98468017,53130,0
10564.0,319.0,78.17661628,33776,0
180.0,61.0,0.0,51885,0
90.0,61.0,0.0,13601,0
703.0,1448.0,569.9183195,7194,0
703.0,1448.0,569.9183195,31824,0
18467.0,6.0,3.098386677,55029,0
6.0,6.0,0.0,60113,0
206.0,51.0,14.20387271,48461,0
6.0,6.0,0.0,8929,0
6.0,6.0,0.0,31656,0
2664.0,976.0,320.4037958,70597,0
2728.0,976.0,319.1214275,64590,0
2646.0,976.0,313.5536377,64564,0
2710.0,976.0,312.1874708,63950,0
6.0,6.0,0.0,27727,0
6.0,6.0,0.0,37504,0
19897.0,0.0,0.0,31921,0
176.0,52.0,16.1606518,51432,0
1380.0,1430.0,409.2062217,38510,0
64.0,102.0,0.0,35190,0
96.0,48.0,0.0,18488,0
3150.0,1576.0,769.0092575,58237,0
3150.0,1576.0,769.0092575,58174,0
6064.0,3069.0,846.167433,44472,0
7500.0,3069.0,592.0731025,31618,0
102.0,112.0,0.0,30489,0
64.0,48.0,0.0,80019,0
88.0,94.0,0.0,13742,0
352.0,179.0,0.0,21652,0
64.0,79.0,0.0,9675,0
64.0,48.0,0.0,6103,0
102.0,112.0,0.0,31126,0
102.0,112.0,0.0,3565,0
64.0,79.0,0.0,79482,0
500.0,1430.0,0.0,53964,0
64.0,79.0,0.0,8476,0
88.0,94.0,0.0,14080,0
88.0,94.0,0.0,7456,0
352.0,179.0,0.0,28442,0
64.0,79.0,0.0,10630,0
88.0,94.0,0.0,23027,0
88.0,94.0,0.0,19554,0
64.0,48.0,0.0,80707,0
88.0,94.0,0.0,21986,0
64.0,79.0,0.0,10228,0
64.0,48.0,0.0,79836,0
64.0,48.0,0.0,78384,0
102.0,112.0,0.0,20400,0
88.0,94.0,0.0,21455,0
88.0,94.0,0.0,14080,0
102.0,112.0,0.0,2177,0
64.0,79.0,0.0,10394,0
88.0,94.0,0.0,19915,0
64.0,48.0,0.0,5388,0
88.0,94.0,0.0,12777,0
88.0,94.0,0.0,18287,0
88.0,94.0,0.0,12463,0
64.0,79.0,0.0,73111,0
64.0,48.0,0.0,78202,0
64.0,79.0,0.0,9236,0
102.0,112.0,0.0,24914,0
64.0,48.0,0.0,79554,0
500.0,1430.0,0.0,52709,0
443.0,860.0,428.00934569999987,36058,0
20048.0,1500.0,383.73789,38696,0
70.0,63.0,0.0,73919,0
140.0,51.0,0.0,1069,0
2622.0,976.0,317.15635469999995,65187,0
2686.0,976.0,324.0548347,62366,0
6.0,6.0,0.0,28653,0
6.0,6.0,0.0,38490,0
703.0,1448.0,569.9183195,15894,0
703.0,1448.0,569.9183195,35086,0
129.0,41.0,0.0,48758,0
393.0,2677.0,970.9951357,20652,0
88.0,100.0,0.0,52850,0
80.0,116.0,0.0,63985,0
80.0,56.0,0.0,2978,0
441.0,1767.0,882.5045326,29619,0
60.0,132.0,0.0,34777,0
80.0,56.0,0.0,46206,0
88.0,60.0,0.0,13388,0
718.0,1460.0,596.9994417,45516,0
1010.0,6.0,0.0,73350,0
858.0,2920.0,616.9537835,46210,0
591.0,1410.0,631.994688,34900,0
121.0,6.0,0.0,57648,0
961.0,1430.0,620.7472355,66118,0
563.0,2820.0,1097.555177,45386,0
880.0,260.0,128.0312462,29835,0
6.0,6.0,4.242640687,25886,0
82.0,117.0,0.0,64132,0
95.0,90.0,8.485281374,55547,0
100.0,111.0,0.0,65144,0
82.0,57.0,0.0,15643,0
74.0,77.0,0.0,16963,0
102.0,67.0,0.0,19438,0
78.0,190.0,0.0,27840,0
74.0,77.0,0.0,50499,0
82.0,57.0,0.0,12958,0
70.0,51.0,0.0,5075,0
82.0,113.0,0.0,10231,0
76.0,66.0,0.0,47880,0
1335.0,796.0,434.3491683,47486,0
84.0,102.0,0.0,58894,0
66.0,70.0,0.0,15177,0
118.0,91.0,0.0,22416,0
376.0,1460.0,780.8451831,43207,0
559.0,2920.0,394.7756553,6217,0
80.0,127.0,0.0,34935,0
859.0,2920.0,605.9258032,58903,0
1342.0,1430.0,657.1009629,32508,0
76.0,54.0,0.0,11941,0
76.0,80.0,0.0,53967,0
78.0,55.0,0.0,7321,0
68.0,79.0,0.0,53299,0
890.0,746.0,428.9782434,34014,0
74.0,77.0,0.0,51256,0
890.0,746.0,428.9782434,34015,0
84.0,118.0,0.0,49925,0
1255.0,1758.0,705.2448410000002,74442,0
82.0,57.0,0.0,45880,0
70.0,63.0,0.0,45374,0
376.0,1460.0,763.70675,44221,0
1335.0,796.0,434.3491683,47485,0
554.0,2920.0,1082.497164,13204,0
102.0,79.0,0.0,56335,0
90.0,61.0,0.0,16297,0
367.0,2017.0,928.0187498,58302,0
370.0,2360.0,1360.817891,37747,0
70.0,83.0,0.0,17058,0
1265.0,1460.0,585.5712717,78259,0
118.0,115.0,0.0,58911,0
890.0,4114.0,909.4878214,69893,0
1195.0,2920.0,649.3371264,47891,0
2343.0,2256.0,606.8157025,75213,0
986.0,4380.0,948.0475061,55661,0
814.0,1460.0,659.3614335,55598,0
72.0,52.0,0.0,9124,0
90.0,73.0,0.0,36867,0
84.0,58.0,0.0,14172,0
72.0,104.0,0.0,23269,0
100.0,114.0,0.0,28593,0
2903.0,4230.0,1053.85152,16822,0
84.0,58.0,0.0,48257,0
78.0,67.0,0.0,994,0
78.0,90.0,0.0,4070,0
76.0,86.0,0.0,1369,0
1173.0,1800.0,727.9482787000002,4526,0
92.0,6.0,0.0,29810,0
550.0,1410.0,703.7249462999998,44403,0
987.0,1522.0,581.4392174999998,38989,0
1199.0,1430.0,511.0450078,33060,0
571.0,6.0,0.0,17116,0
557.0,1460.0,729.3270871,23553,0
378.0,1460.0,681.1512802999998,71387,0
74.0,53.0,0.0,32716,0
66.0,49.0,0.0,6693,0
68.0,115.0,0.0,63556,0
86.0,71.0,0.0,48567,0
66.0,61.0,0.0,44400,0
76.0,178.0,0.0,68229,0
76.0,118.0,0.0,24538,0
76.0,118.0,0.0,55619,0
68.0,129.0,0.0,7527,0
82.0,69.0,0.0,77856,0
357.0,1410.0,812.3373683,29297,0
74.0,53.0,0.0,11653,0
84.0,70.0,0.0,44276,0
74.0,65.0,0.0,48213,0
805.0,4380.0,1020.467772,58327,0
82.0,57.0,0.0,14660,0
554.0,1522.0,645.7936547,49129,0
86.0,59.0,0.0,5855,0
524.0,1430.0,603.92632,55695,0
84.0,58.0,0.0,6501,0
70.0,87.0,0.0,35728,0
82.0,73.0,0.0,16963,0
2020.0,2114.0,643.4823058999998,71659,0
82.0,73.0,0.0,79969,0
522.0,2860.0,971.5771257,60495,0
82.0,101.0,0.0,8120,0
66.0,49.0,0.0,40442,0
520.0,1430.0,660.57414,61053,0
82.0,117.0,0.0,23441,0
82.0,57.0,0.0,46257,0
82.0,57.0,0.0,3134,0
80.0,56.0,0.0,9813,0
90.0,61.0,0.0,13126,0
50.0,85.0,0.0,44041,0
74.0,53.0,0.0,6433,0
84.0,58.0,0.0,48356,0
84.0,58.0,0.0,4401,0
82.0,57.0,0.0,11701,0
84.0,118.0,0.0,49592,0
84.0,58.0,0.0,9722,0
58.0,59.0,0.0,23149,0
82.0,117.0,0.0,49656,0
82.0,57.0,0.0,47527,0
88.0,60.0,0.0,12933,0
84.0,118.0,0.0,19895,0
84.0,58.0,0.0,48350,0
88.0,60.0,0.0,76160,0
84.0,58.0,0.0,47747,0
50.0,41.0,0.0,76554,0
58.0,61.0,0.0,70981,0
90.0,61.0,0.0,50023,0
58.0,101.0,0.0,4458,0
80.0,116.0,0.0,80954,0
84.0,118.0,0.0,49882,0
58.0,61.0,0.0,5560,0
90.0,121.0,0.0,51123,0
74.0,53.0,0.0,70445,0
88.0,120.0,0.0,50600,0
80.0,56.0,0.0,5477,0
74.0,102.0,0.0,6984,0
84.0,58.0,0.0,11092,0
2069.0,1460.0,650.5503897000001,37307,0
2335.0,1460.0,569.5956070000002,31147,0
180.0,61.0,0.0,54782,0
90.0,61.0,0.0,11996,0
96.0,48.0,0.0,15947,0
703.0,1448.0,587.483144,54112,0
703.0,1448.0,587.483144,65815,0
6.0,6.0,0.0,28574,0
20532.0,6.0,3.098386677,70383,0
6.0,6.0,0.0,45414,0
200.0,52.0,14.39189587,48659,0
6.0,6.0,0.0,45890,0
6.0,6.0,0.0,29155,0
1333.0,1460.0,664.4833833,76979,0
96.0,48.0,0.0,4536,0
2664.0,976.0,312.6752498,70603,0
2728.0,976.0,319.0798472,68849,0
96.0,48.0,0.0,16172,0
19927.0,6.0,3.098386677,59613,0
200.0,52.0,14.39189587,48201,0
6.0,6.0,0.0,42396,0
6.0,6.0,0.0,29702,0
6994.0,319.0,0.0,33921,0
6.0,6.0,0.0,2915,0
68.0,50.0,0.0,67464,0
703.0,1448.0,587.483144,66917,0
703.0,1448.0,587.483144,67978,0
96.0,48.0,0.0,9591,0
104.0,89.0,0.0,25126,0
2634.0,976.0,306.2118177,66170,0
2698.0,976.0,324.0117875,64448,0
6.0,6.0,0.0,31656,0
6.0,6.0,0.0,42300,0
2184.0,1460.0,625.2731213,3917,0
196.0,164.0,0.0,5218,0
68.0,66.0,0.0,74062,0
3494.0,6.0,0.0,37531,0
1139.0,1460.0,546.6179487,58072,0
66.0,158.0,0.0,18447,0
66.0,158.0,0.0,18670,0
18467.0,6.0,3.098386677,50402,0
200.0,50.0,14.01879691,48465,0
6.0,6.0,0.0,42919,0
6.0,6.0,0.0,35090,0
6.0,6.0,0.0,77635,0
703.0,1448.0,587.483144,67360,0
703.0,1448.0,569.9183195,63998,0
650.0,384.0,134.8077997,8390,0
72.0,68.0,0.0,14518,0
136.0,125.0,0.0,23589,0
144.0,97.0,0.0,25269,0
168.0,155.0,0.0,1295,0
454.0,1774.0,669.7590184999998,64256,0
438.0,612.0,163.4483485,77375,0
1208.0,2920.0,1016.862257,24775,0
851.0,2920.0,985.6264198,18026,0
793.0,1460.0,475.6307268,48730,0
787.0,1326.0,331.403455,24320,0
76.0,54.0,0.0,9237,0
88.0,60.0,0.0,13140,0
128.0,82.0,0.0,32602,0
80.0,56.0,0.0,8647,0
120.0,132.0,0.0,73867,0
152.0,38.0,0.0,44756,0
176.0,100.0,0.0,61043,0
160.0,101.0,0.0,70100,0
986.0,1615.0,569.3920059,68372,0
513.0,796.0,212.6226085,4705,0
144.0,136.0,18.14754345,54299,0
180.0,177.0,0.0,6414,0
144.0,104.0,0.0,57137,0
80.0,136.0,0.0,28042,0
70.0,83.0,0.0,13924,0
80.0,125.0,0.0,14139,0
72.0,52.0,0.0,10077,0
68.0,66.0,0.0,998,0
68.0,66.0,0.0,13932,0
2622.0,976.0,325.1253762,70299,0
2686.0,976.0,324.0117875,64907,0
6.0,6.0,0.0,37223,0
6.0,6.0,0.0,30949,0
231.0,1663.0,837.8349281000002,22745,0
207.0,1634.0,815.004908,52859,0
210.0,1597.0,796.5050219999998,48576,0
208.0,157.0,0.0,5751,0
92.0,150.0,0.0,19803,0
954.0,1368.0,463.1469799,47969,0
76.0,54.0,0.0,40637,0
76.0,97.0,0.0,58315,0
323.0,2896.0,967.797011,67707,0
434.0,2118.0,566.0593104,30033,0
434.0,1448.0,386.8561933,27329,0
588.0,384.0,135.11645769999998,4850,0
118.0,273.0,95.45941546,72628,0
94.0,85.0,0.0,42490,0
66.0,127.0,0.0,21622,0
60.0,132.0,0.0,42057,0
60.0,132.0,0.0,12757,0
60.0,172.0,0.0,74106,0
60.0,172.0,0.0,34497,0
84.0,181.0,0.0,22439,0
94.0,101.0,0.0,47676,0
84.0,155.0,0.0,20070,0
66.0,111.0,0.0,1422,0
2331.0,1460.0,244.9283152,61767,0
768.0,1448.0,635.5532588,72751,0
5519.0,4344.0,946.8453065,38959,0
554.0,1448.0,705.7953955,77582,0
1075.0,4344.0,1132.376795,64204,0
1129.0,4344.0,1091.959107,66569,0
3743.0,4344.0,985.6827472,36817,0
4901.0,4344.0,913.2661237,36288,0
1748.0,746.0,326.1790378,47131,0
2639.0,4344.0,871.2058612,64140,0
4076.0,4344.0,956.563007,36199,0
4066.0,2896.0,913.5141569,8568,0
1109.0,1418.0,525.1490895,59277,0
578.0,1418.0,569.2445205,50257,0
139.0,282.0,73.53910524,59930,0
84.0,114.0,0.0,12271,0
84.0,155.0,0.0,15443,0
66.0,83.0,0.0,51567,0
84.0,102.0,0.0,11227,0
74.0,77.0,0.0,6096,0
66.0,127.0,0.0,41175,0
78.0,135.0,0.0,21747,0
84.0,181.0,0.0,19788,0
78.0,119.0,0.0,34467,0
66.0,95.0,0.0,54149,0
64.0,271.0,0.0,10368,0
74.0,89.0,0.0,3842,0
82.0,88.0,0.0,54842,0
82.0,76.0,0.0,18976,0
64.0,79.0,0.0,51328,0
66.0,47.0,0.0,19696,0
799.0,1418.0,564.6230095,8000,0
1126.0,1418.0,560.0353723,49612,0
25000.0,6.0,0.0,17119,0
2664.0,976.0,320.4037958,69858,0
2260.0,2920.0,551.8703276000001,32218,0
2700.0,2421.0,741.8737802999998,39044,0
1186.0,2390.0,653.2549498,52367,0
1199.0,2648.0,687.3686399000002,58020,0
4798.0,4344.0,1035.445001,52780,0
574.0,1418.0,603.4307158,50177,0
854.0,1418.0,509.929052,50322,0
587.0,1418.0,558.1062337999998,47922,0
139.0,240.0,12.02081528,61778,0
87.0,224.0,96.16652224,41350,0
114.0,140.0,3.5355339060000004,59344,0
70.0,241.0,0.0,55686,0
58.0,89.0,0.0,22783,0
84.0,114.0,0.0,62427,0
66.0,229.0,0.0,49721,0
66.0,349.0,0.0,55956,0
58.0,77.0,0.0,28714,0
62.0,189.0,0.0,65546,0
84.0,102.0,0.0,39418,0
70.0,85.0,0.0,54126,0
70.0,201.0,0.0,49631,0
70.0,165.0,0.0,52139,0
68.0,129.0,0.0,13225,0
68.0,169.0,0.0,23598,0
62.0,109.0,0.0,910,0
460.0,476.0,336.5828278,77869,0
1001.0,303.0,151.5,24595,0
531.0,2062.0,1043.794839,63798,0
566.0,2920.0,1003.480894,78322,0
398.0,6.0,0.0,23210,0
36.0,0.0,0.0,71061,0
952.0,3272.0,1006.322595,42229,0
12.0,6.0,0.0,63441,0
18.0,6.0,0.0,57839,0
1341.0,4344.0,987.8618202,42842,0
1298.0,2896.0,827.6816369,52686,0
2728.0,976.0,319.1214275,67933,0
567.0,595.0,295.5135361,31477,0
352.0,1448.0,658.2559071000002,6949,0
352.0,1448.0,661.4654726,2213,0
